title_id,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0056687,movie,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane?,0,1962,\N,134,Drama;Horror;Thriller,8.1,43666
tt0387764,tvSeries,Peep Show,Peep Show,0,2003,2015,25,Comedy,8.6,43653
tt0066434,movie,THX 1138,THX 1138,0,1971,\N,86,Drama;Sci-Fi;Thriller,6.8,43649
tt0475944,movie,The Covenant,The Covenant,0,2006,\N,97,Action;Fantasy;Horror,5.3,43632
tt1374989,movie,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,0,2016,\N,108,Action;Horror;Romance,5.8,43631
tt0848557,movie,Diary of the Dead,Diary of the Dead,0,2007,\N,95,Fantasy;Horror;Sci-Fi,5.7,43628
tt1175491,movie,W.,W.,0,2008,\N,129,Biography;Drama;History,6.3,43627
tt1069238,movie,Departures,Okuribito,0,2008,\N,130,Drama;Music,8.1,43626
tt1286039,tvSeries,SGU Stargate Universe,SGU Stargate Universe,0,2009,2011,43,Drama;Sci-Fi,7.7,43580
tt0116126,movie,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,0,1996,\N,89,Comedy;Crime,6.6,43563
tt6048596,tvSeries,The Sinner,The Sinner,0,2017,\N,60,Crime;Drama;Mystery,8.0,43541
tt2967224,movie,Hot Pursuit,Hot Pursuit,0,2015,\N,87,Action;Comedy;Crime,5.1,43526
tt0420332,movie,Veer-Zaara,Veer-Zaara,0,2004,\N,192,Drama;Family;Musical,7.9,43514
tt0098724,movie,"Sex, Lies, and Videotape","Sex, Lies, and Videotape",0,1989,\N,100,Drama,7.2,43479
tt0097659,movie,Kickboxer,Kickboxer,0,1989,\N,97,Action;Sport;Thriller,6.4,43466
tt0090633,movie,An American Tail,An American Tail,0,1986,\N,80,Adventure;Animation;Comedy,6.9,43450
tt0083530,movie,Airplane II: The Sequel,Airplane II: The Sequel,0,1982,\N,85,Comedy;Sci-Fi,6.1,43448
tt0095250,movie,The Big Blue,Le grand bleu,0,1988,\N,168,Adventure;Drama;Sport,7.6,43432
tt1699748,tvSeries,Hell on Wheels,Hell on Wheels,0,2011,2016,42,Drama;Western,8.3,43416
tt0433386,movie,The Grudge 2,The Grudge 2,0,2006,\N,102,Horror;Thriller,5.0,43394
tt0112792,movie,Dangerous Minds,Dangerous Minds,0,1995,\N,99,Biography;Drama,6.4,43383
tt0068699,movie,High Plains Drifter,High Plains Drifter,0,1973,\N,105,Mystery;Western,7.6,43380
tt1205535,movie,The Rebound,The Rebound,0,2009,\N,95,Comedy;Romance,6.3,43356
tt0057413,movie,The Pink Panther,The Pink Panther,0,1963,\N,115,Comedy;Crime;Romance,7.2,43351
tt1758810,movie,The Snowman,The Snowman,0,2017,\N,119,Crime;Drama;Mystery,5.1,43318
tt1135300,tvSeries,Dollhouse,Dollhouse,0,2009,2010,44,Drama;Mystery;Sci-Fi,7.7,43294
tt0095742,movie,A Nightmare on Elm Street 4: The Dream Master,A Nightmare on Elm Street 4: The Dream Master,0,1988,\N,93,Horror,5.7,43278
tt5775864,tvEpisode,Beyond the Wall,Beyond the Wall,0,2017,\N,70,Action;Adventure;Drama,9.2,43260
tt0271668,movie,National Security,National Security,0,2003,\N,88,Action;Comedy;Crime,5.6,43259
tt0118771,movie,Breakdown,Breakdown,0,1997,\N,93,Action;Crime;Drama,6.9,43250
tt0250223,movie,Asterix and Obelix Meet Cleopatra,Astérix & Obélix: Mission Cléopâtre,0,2002,\N,107,Adventure;Comedy;Family,6.6,43247
tt0084434,movie,An Officer and a Gentleman,An Officer and a Gentleman,0,1982,\N,124,Drama;Romance,7.0,43225
tt1931435,movie,The Big Wedding,The Big Wedding,0,2013,\N,89,Comedy;Drama;Romance,5.6,43217
tt0312528,movie,The Cat in the Hat,The Cat in the Hat,0,2003,\N,82,Adventure;Comedy;Family,3.8,43211
tt2377938,movie,Special 26,Special Chabbis,0,2013,\N,144,Crime;Thriller,8.0,43188
tt1311067,movie,Halloween II,Halloween II,0,2009,\N,105,Horror,4.9,43171
tt0070849,movie,Last Tango in Paris,Ultimo tango a Parigi,0,1972,\N,129,Drama;Romance,7.1,43169
tt2170299,movie,Bad Words,Bad Words,0,2013,\N,89,Comedy;Drama,6.7,43167
tt0101587,movie,City Slickers,City Slickers,0,1991,\N,113,Comedy,6.7,43164
tt2112124,movie,Chennai Express,Chennai Express,0,2013,\N,141,Action;Comedy,6.0,43160
tt0098621,movie,The War of the Roses,The War of the Roses,0,1989,\N,116,Comedy,6.8,43156
tt0102494,movie,My Own Private Idaho,My Own Private Idaho,0,1991,\N,104,Drama,7.1,43133
tt0098627,movie,Weekend at Bernie's,Weekend at Bernie's,0,1989,\N,97,Adventure;Comedy;Crime,6.4,43107
tt1017451,movie,The Runaways,The Runaways,0,2010,\N,106,Biography;Drama;Music,6.6,43104
tt0240515,movie,Freddy Got Fingered,Freddy Got Fingered,0,2001,\N,87,Comedy,4.5,43052
tt1378167,tvSeries,NCIS: Los Angeles,NCIS: Los Angeles,0,2009,\N,43,Crime;Drama;Mystery,6.7,43051
tt0165982,movie,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,0,2003,\N,86,Adventure;Animation;Comedy,6.7,43023
tt5478478,movie,Hostiles,Hostiles,0,2017,\N,134,Adventure;Drama;Western,7.2,42993
tt1666186,movie,Vampires Suck,Vampires Suck,0,2010,\N,82,Comedy,3.4,42958
tt0113117,movie,French Kiss,French Kiss,0,1995,\N,111,Comedy;Drama;Romance,6.6,42954
tt2547584,movie,The Light Between Oceans,The Light Between Oceans,0,2016,\N,133,Drama;Romance,7.2,42942
tt0108147,movie,Sister Act 2: Back in the Habit,Sister Act 2: Back in the Habit,0,1993,\N,107,Comedy;Family;Music,5.5,42927
tt1430607,movie,Arthur Christmas,Arthur Christmas,0,2011,\N,97,Adventure;Animation;Comedy,7.1,42914
tt0029843,movie,The Adventures of Robin Hood,The Adventures of Robin Hood,0,1938,\N,102,Action;Adventure;Romance,8.0,42895
tt0977855,movie,Fair Game,Fair Game,0,2010,\N,108,Biography;Drama;Thriller,6.8,42841
tt2103254,movie,Tammy,Tammy,0,2014,\N,97,Comedy;Romance,4.9,42797
tt2461150,movie,Masterminds,Masterminds,0,2016,\N,95,Action;Comedy;Crime,5.8,42776
tt1825157,movie,The Double,The Double,0,2013,\N,93,Comedy;Drama;Thriller,6.5,42754
tt0098282,movie,"See No Evil, Hear No Evil","See No Evil, Hear No Evil",0,1989,\N,103,Comedy;Crime,6.8,42751
tt1204977,movie,Ouija,Ouija,0,2014,\N,89,Horror;Thriller,4.5,42667
tt4136084,movie,Florence Foster Jenkins,Florence Foster Jenkins,0,2016,\N,111,Biography;Comedy;Drama,6.8,42658
tt6911608,movie,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,0,2018,\N,114,Comedy;Musical;Romance,7.0,42631
tt0097647,movie,The Karate Kid Part III,The Karate Kid Part III,0,1989,\N,112,Action;Drama;Family,5.1,42624
tt4547056,movie,The Girl with All the Gifts,The Girl with All the Gifts,0,2016,\N,111,Drama;Horror;Thriller,6.7,42619
tt0929425,movie,Gomorrah,Gomorra,0,2008,\N,137,Crime;Drama,7.0,42607
tt0104684,movie,Hard Boiled,Lat sau san taam,0,1992,\N,128,Action;Crime;Drama,7.9,42594
tt0332375,movie,Saved!,Saved!,0,2004,\N,92,Comedy;Drama,6.8,42567
tt3829266,movie,The Predator,The Predator,0,2018,\N,107,Action;Adventure;Horror,5.7,42567
tt0116277,movie,The Fan,The Fan,0,1996,\N,116,Action;Drama;Sport,5.8,42541
tt0106226,movie,The Age of Innocence,The Age of Innocence,0,1993,\N,139,Drama;Romance,7.2,42529
tt0280486,movie,Bad Company,Bad Company,0,2002,\N,116,Action;Adventure;Comedy,5.6,42496
tt1837654,tvSeries,The Secret Circle,The Secret Circle,0,2011,2012,45,Drama;Fantasy;Horror,7.4,42437
tt0089155,movie,Fletch,Fletch,0,1985,\N,98,Comedy;Crime;Mystery,6.9,42426
tt0808399,movie,"New York, I Love You","New York, I Love You",0,2008,\N,103,Comedy;Drama;Romance,6.3,42415
tt1767354,movie,Odd Thomas,Odd Thomas,0,2013,\N,97,Comedy;Fantasy;Horror,6.9,42411
tt0106145,tvSeries,Star Trek: Deep Space Nine,Star Trek: Deep Space Nine,0,1993,1999,45,Action;Adventure;Drama,7.9,42401
tt3064298,movie,Man Up,Man Up,0,2015,\N,88,Comedy;Drama;Romance,6.8,42396
tt0115082,tvSeries,3rd Rock from the Sun,3rd Rock from the Sun,0,1996,2001,60,Comedy;Family;Sci-Fi,7.8,42388
tt0124198,movie,Very Bad Things,Very Bad Things,0,1998,\N,100,Comedy;Crime;Thriller,6.3,42335
tt0281686,movie,Bubba Ho-Tep,Bubba Ho-Tep,0,2002,\N,92,Comedy;Fantasy;Horror,7.1,42308
tt0365485,movie,The Matador,The Matador,0,2005,\N,96,Comedy;Crime;Drama,6.8,42287
tt4226388,movie,Victoria,Victoria,0,2015,\N,138,Crime;Drama;Romance,7.7,42282
tt0097202,movie,The Killer,Dip huet seung hung,0,1989,\N,111,Action;Crime;Drama,7.9,42246
tt4742876,tvSeries,TVF Pitchers,TVF Pitchers,0,2015,2015,40,Comedy;Drama,9.2,42245
tt1132290,tvSeries,Warehouse 13,Warehouse 13,0,2009,2014,43,Drama;Mystery;Sci-Fi,7.6,42238
tt0815244,movie,Sydney White,Sydney White,0,2007,\N,108,Comedy;Drama;Romance,6.3,42232
tt1068242,movie,Footloose,Footloose,0,2011,\N,113,Comedy;Drama;Music,5.9,42232
tt2724064,tvMovie,Sharknado,Sharknado,0,2013,\N,86,Action;Adventure;Comedy,3.3,42209
tt1214962,movie,Seeking Justice,Seeking Justice,0,2011,\N,105,Action;Crime;Drama,6.2,42198
tt2870648,movie,Amy,Amy,0,2015,\N,128,Biography;Documentary;Music,7.8,42152
tt0090967,movie,Down by Law,Down by Law,0,1986,\N,107,Comedy;Crime;Drama,7.8,42119
tt0110367,movie,Little Women,Little Women,0,1994,\N,115,Drama;Family;Romance,7.3,42118
tt1920849,movie,Bachelorette,Bachelorette,0,2012,\N,87,Comedy;Romance,5.3,42105
tt0068327,movie,Cabaret,Cabaret,0,1972,\N,124,Drama;Musical,7.8,42079
tt0059646,movie,Repulsion,Repulsion,0,1965,\N,105,Drama;Horror;Thriller,7.8,42048
tt0304669,movie,The Santa Clause 2,The Santa Clause 2,0,2002,\N,104,Comedy;Family;Fantasy,5.6,42048
tt0349825,movie,Miracle,Miracle,0,2004,\N,135,Biography;Drama;History,7.5,42040
tt0328589,movie,Under the Tuscan Sun,Under the Tuscan Sun,0,2003,\N,113,Comedy;Drama;Romance,6.8,42037
tt1225822,movie,Extract,Extract,0,2009,\N,92,Comedy;Crime;Romance,6.2,42031
tt0109068,movie,Airheads,Airheads,0,1994,\N,92,Comedy;Crime;Music,6.1,42001
tt0109045,movie,"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert",0,1994,\N,104,Comedy;Music,7.5,41996
tt0117918,movie,Tin Cup,Tin Cup,0,1996,\N,135,Comedy;Drama;Romance,6.3,41975
tt0089853,movie,The Purple Rose of Cairo,The Purple Rose of Cairo,0,1985,\N,82,Comedy;Fantasy;Romance,7.7,41942
tt1462769,movie,The Odd Life of Timothy Green,The Odd Life of Timothy Green,0,2012,\N,105,Comedy;Drama;Family,6.6,41887
tt4955642,tvSeries,The Good Place,The Good Place,0,2016,\N,22,Comedy;Drama;Fantasy,8.1,41882
tt0094812,movie,Bull Durham,Bull Durham,0,1988,\N,108,Comedy;Romance;Sport,7.1,41857
tt2382396,movie,Joe,Joe,0,2013,\N,117,Crime;Drama,6.9,41852
tt1124037,movie,Free State of Jones,Free State of Jones,0,2016,\N,139,Action;Biography;Drama,6.9,41848
tt0094137,movie,3 Men and a Baby,3 Men and a Baby,0,1987,\N,102,Comedy;Drama;Family,5.9,41795
tt0119675,movie,Mimic,Mimic,0,1997,\N,105,Horror;Sci-Fi,5.9,41785
tt1610527,tvSeries,Workaholics,Workaholics,0,2011,2017,22,Comedy,8.1,41765
tt0093565,movie,Moonstruck,Moonstruck,0,1987,\N,102,Comedy;Drama;Romance,7.1,41760
tt2279373,movie,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,0,2015,\N,92,Adventure;Animation;Comedy,6.0,41748
tt3104988,movie,Crazy Rich Asians,Crazy Rich Asians,0,2018,\N,120,Comedy;Romance,7.2,41745
tt6265828,movie,A Ghost Story,A Ghost Story,0,2017,\N,92,Drama;Fantasy;Romance,6.8,41729
tt0242527,movie,The Hole,The Hole,0,2001,\N,102,Drama;Mystery;Thriller,6.2,41705
tt0266465,movie,A Man Apart,A Man Apart,0,2003,\N,109,Action;Crime;Drama,6.1,41680
tt3514324,tvSeries,Scorpion,Scorpion,0,2014,2018,43,Action;Crime;Drama,7.1,41675
tt0155975,movie,Psycho,Psycho,0,1998,\N,105,Horror;Mystery;Thriller,4.6,41664
tt0118789,movie,Buffalo '66,Buffalo '66,0,1998,\N,110,Comedy;Crime;Drama,7.5,41633
tt0102511,movie,Naked Lunch,Naked Lunch,0,1991,\N,115,Drama,7.1,41631
tt0443465,movie,Before We Go,Before We Go,0,2014,\N,95,Comedy;Drama;Romance,6.8,41601
tt0082517,movie,History of the World: Part I,History of the World: Part I,0,1981,\N,92,Comedy;History,6.9,41589
tt0172684,movie,Kuch Kuch Hotha Hai,Kuch Kuch Hotha Hai,0,1998,\N,177,Comedy;Drama;Musical,7.7,41587
tt0367479,movie,After the Sunset,After the Sunset,0,2004,\N,97,Action;Comedy;Crime,6.3,41574
tt1190536,movie,Black Dynamite,Black Dynamite,0,2009,\N,84,Action;Comedy,7.4,41568
tt0892255,movie,Che: Part One,Che: Part One,0,2008,\N,134,Biography;Drama;History,7.2,41546
tt0460989,movie,The Wind that Shakes the Barley,The Wind that Shakes the Barley,0,2006,\N,127,Drama;War,7.5,41538
tt0085549,movie,Flashdance,Flashdance,0,1983,\N,95,Drama;Music;Romance,6.1,41531
tt0081455,movie,Scanners,Scanners,0,1981,\N,103,Horror;Sci-Fi;Thriller,6.8,41510
tt2283748,movie,OMG: Oh My God!,OMG: Oh My God!,0,2012,\N,125,Comedy;Drama;Fantasy,8.2,41493
tt0087050,movie,Children of the Corn,Children of the Corn,0,1984,\N,92,Horror;Thriller,5.6,41489
tt0096548,tvSeries,Blackadder Goes Forth,Blackadder Goes Forth,0,1989,1989,175,Comedy;War,8.8,41487
tt0457433,movie,Perfect Stranger,Perfect Stranger,0,2007,\N,109,Crime;Drama;Horror,5.7,41482
tt4145054,tvSeries,Shadowhunters: The Mortal Instruments,Shadowhunters: The Mortal Instruments,0,2016,\N,42,Action;Fantasy;Romance,6.7,41465
tt0460780,movie,In the Name of the King: A Dungeon Siege Tale,In the Name of the King: A Dungeon Siege Tale,0,2007,\N,127,Action;Adventure;Fantasy,3.8,41439
tt2802154,movie,Leviathan,Leviafan,0,2014,\N,140,Crime;Drama,7.6,41400
tt5775874,tvEpisode,The Dragon and the Wolf,The Dragon and the Wolf,0,2017,\N,80,Action;Adventure;Drama,9.6,41398
tt0416044,movie,Mongol: The Rise of Genghis Khan,Mongol,0,2007,\N,126,Action;Adventure;Biography,7.3,41389
tt0293715,movie,My Sassy Girl,Yeopgijeogin geunyeo,0,2001,\N,123,Comedy;Drama;Romance,8.1,41352
tt0264796,movie,Life as a House,Life as a House,0,2001,\N,125,Drama,7.5,41334
tt0331811,movie,11:14,11:14,0,2003,\N,86,Crime;Drama;Horror,7.2,41334
tt0108330,movie,This Boy's Life,This Boy's Life,0,1993,\N,115,Biography;Drama,7.3,41304
tt0030341,movie,The Lady Vanishes,The Lady Vanishes,0,1938,\N,96,Mystery;Thriller,7.9,41298
tt0283509,movie,No Man's Land,No Man's Land,0,2001,\N,98,Drama;War,8.0,41292
tt0995832,tvMiniSeries,Generation Kill,Generation Kill,0,2008,2008,70,Drama;War,8.6,41284
tt0109635,movie,Disclosure,Disclosure,0,1994,\N,128,Drama;Thriller,6.1,41273
tt0285333,tvSeries,Alias,Alias,0,2001,2006,42,Action;Drama;Mystery,7.6,41270
tt0018455,movie,Sunrise,Sunrise: A Song of Two Humans,0,1927,\N,94,Drama;Romance,8.2,41250
tt1865505,movie,Song of the Sea,Song of the Sea,0,2014,\N,93,Adventure;Animation;Drama,8.1,41239
tt1966604,movie,The Imposter,The Imposter,0,2012,\N,99,Biography;Crime;Documentary,7.5,41223
tt0073802,movie,Three Days of the Condor,Three Days of the Condor,0,1975,\N,117,Mystery;Thriller,7.5,41198
tt0107616,movie,Much Ado About Nothing,Much Ado About Nothing,0,1993,\N,111,Comedy;Drama;Romance,7.4,41191
tt0119707,movie,Mortal Kombat: Annihilation,Mortal Kombat: Annihilation,0,1997,\N,95,Action;Adventure;Fantasy,3.7,41187
tt0127723,movie,Can't Hardly Wait,Can't Hardly Wait,0,1998,\N,100,Comedy;Romance,6.5,41176
tt1748227,movie,The Collection,The Collection,0,2012,\N,82,Horror;Thriller,6.1,41173
tt0105104,movie,Passenger 57,Passenger 57,0,1992,\N,84,Action;Crime;Thriller,5.9,41170
tt0398913,movie,DOA: Dead or Alive,DOA: Dead or Alive,0,2006,\N,87,Action;Adventure,4.8,41159
tt4853102,movie,Batman: The Killing Joke,Batman: The Killing Joke,0,2016,\N,76,Action;Animation;Crime,6.5,41077
tt1480656,movie,Cosmopolis,Cosmopolis,0,2012,\N,109,Drama;Fantasy,5.0,41067
tt5657846,movie,Daddy's Home Two,Daddy's Home Two,0,2017,\N,100,Comedy,6.0,41055
tt0046438,movie,Tokyo Story,Tôkyô monogatari,0,1953,\N,136,Drama,8.2,41051
tt0400497,movie,Herbie Fully Loaded,Herbie Fully Loaded,0,2005,\N,101,Adventure;Comedy;Family,4.8,41046
tt0473308,movie,Waitress,Waitress,0,2007,\N,108,Comedy;Drama;Romance,7.0,41040
tt0069281,movie,Sleuth,Sleuth,0,1972,\N,138,Mystery;Thriller,8.0,41033
tt0233142,movie,3000 Miles to Graceland,3000 Miles to Graceland,0,2001,\N,125,Action;Comedy;Crime,5.9,41029
tt0983213,movie,5 Centimeters Per Second,Byôsoku 5 senchimêtoru,0,2007,\N,63,Animation;Drama;Romance,7.7,41019
tt0083399,tvSeries,Cheers,Cheers,0,1982,1993,22,Comedy;Drama,7.8,41011
tt2333804,movie,The Zero Theorem,The Zero Theorem,0,2013,\N,107,Comedy;Drama;Fantasy,6.1,40976
tt0107659,movie,Loaded Weapon 1,Loaded Weapon 1,0,1993,\N,84,Action;Comedy;Crime,6.1,40971
tt0160797,movie,Rules of Engagement,Rules of Engagement,0,2000,\N,128,Drama;Thriller;War,6.4,40961
tt0069995,movie,Don't Look Now,Don't Look Now,0,1973,\N,110,Drama;Horror;Thriller,7.3,40958
tt2350496,movie,The Lunchbox,Dabba,0,2013,\N,104,Drama;Romance,7.8,40950
tt1640459,movie,Hobo with a Shotgun,Hobo with a Shotgun,0,2011,\N,86,Action;Comedy;Horror,6.1,40944
tt4225622,movie,The Babysitter,The Babysitter,0,2017,\N,85,Comedy;Horror,6.3,40937
tt1182350,movie,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,0,2010,\N,98,Comedy;Drama;Romance,6.3,40933
tt0240468,movie,Kung Pow: Enter the Fist,Kung Pow: Enter the Fist,0,2002,\N,81,Action;Comedy,6.2,40892
tt3612616,movie,Mommy,Mommy,0,2014,\N,139,Drama,8.1,40890
tt0115147,tvSeries,The Daily Show,The Daily Show,0,1996,\N,22,Comedy;News;Talk-Show,8.5,40887
tt0107978,movie,RoboCop 3,RoboCop 3,0,1993,\N,104,Action;Crime;Sci-Fi,4.0,40886
tt0141369,movie,Inspector Gadget,Inspector Gadget,0,1999,\N,78,Action;Adventure;Comedy,4.1,40883
tt0054953,movie,The Guns of Navarone,The Guns of Navarone,0,1961,\N,158,Action;Adventure;Drama,7.6,40882
tt0110950,movie,Reality Bites,Reality Bites,0,1994,\N,99,Comedy;Drama;Romance,6.6,40869
tt1430626,movie,The Pirates! Band of Misfits,The Pirates! In an Adventure with Scientists!,0,2012,\N,88,Adventure;Animation;Comedy,6.7,40858
tt0100050,movie,Look Who's Talking Too,Look Who's Talking Too,0,1990,\N,81,Comedy;Family;Romance,4.5,40852
tt0081283,movie,Ordinary People,Ordinary People,0,1980,\N,124,Drama,7.8,40836
tt0279113,movie,The Good Girl,The Good Girl,0,2002,\N,93,Drama;Romance,6.4,40828
tt0424993,movie,Employee of the Month,Employee of the Month,0,2006,\N,103,Comedy;Romance,5.5,40822
tt0364751,movie,Without a Paddle,Without a Paddle,0,2004,\N,95,Adventure;Comedy;Mystery,5.9,40809
tt5168192,movie,"I, Daniel Blake","I, Daniel Blake",0,2016,\N,100,Drama,7.9,40762
tt0418455,movie,Adam's Apples,Adams æbler,0,2005,\N,94,Comedy;Crime;Drama,7.8,40751
tt0104291,movie,Forever Young,Forever Young,0,1992,\N,102,Drama;Romance;Sci-Fi,6.3,40698
tt0787524,movie,The Man Who Knew Infinity,The Man Who Knew Infinity,0,2015,\N,108,Biography;Drama,7.2,40678
tt1413492,movie,12 Strong,12 Strong,0,2018,\N,130,Action;Drama;History,6.6,40661
tt1321509,movie,Death at a Funeral,Death at a Funeral,0,2010,\N,92,Comedy,5.7,40658
tt1572315,movie,Texas Chainsaw 3D,Texas Chainsaw 3D,0,2013,\N,92,Horror;Thriller,4.8,40650
tt0425637,movie,Red Cliff,Chi bi,0,2008,\N,146,Action;Adventure;Drama,7.4,40647
tt1656186,movie,Stolen,Stolen,0,2012,\N,96,Action;Crime;Drama,5.5,40632
tt0020530,short,Un Chien Andalou,Un chien andalou,0,1929,\N,16,Fantasy;Horror;Short,7.8,40614
tt1596346,movie,Soul Surfer,Soul Surfer,0,2011,\N,112,Biography;Drama;Family,7.1,40594
tt0297884,movie,Far from Heaven,Far from Heaven,0,2002,\N,107,Drama,7.4,40585
tt0331632,movie,Scooby-Doo 2: Monsters Unleashed,Scooby-Doo 2: Monsters Unleashed,0,2004,\N,93,Adventure;Comedy;Family,5.0,40571
tt1613750,movie,Kon-Tiki,Kon-Tiki,0,2012,\N,118,Adventure;History,7.2,40559
tt0118375,tvSeries,King of the Hill,King of the Hill,0,1997,2010,30,Animation;Comedy;Drama,7.3,40539
tt0430308,movie,Get Rich or Die Tryin',Get Rich or Die Tryin',0,2005,\N,117,Biography;Crime;Drama,5.2,40518
tt0119807,movie,Nothing to Lose,Nothing to Lose,0,1997,\N,98,Action;Adventure;Comedy,6.7,40514
tt1626146,movie,Hector and the Search for Happiness,Hector and the Search for Happiness,0,2014,\N,120,Adventure;Comedy;Drama,7.0,40493
tt0091251,movie,Come and See,Idi i smotri,0,1985,\N,142,Drama;War,8.2,40491
tt1247640,movie,District 13: Ultimatum,Banlieue 13: Ultimatum,0,2009,\N,101,Action;Crime;Thriller,6.5,40468
tt4901306,movie,Perfect Strangers,Perfetti sconosciuti,0,2016,\N,97,Comedy;Drama,7.8,40452
tt1093370,movie,Jab We Met,Jab We Met,0,2007,\N,138,Comedy;Drama;Romance,7.9,40448
tt1416801,movie,Kill the Irishman,Kill the Irishman,0,2011,\N,106,Biography;Crime;Drama,7.1,40442
tt0111756,movie,Wyatt Earp,Wyatt Earp,0,1994,\N,191,Adventure;Biography;Crime,6.7,40438
tt0098384,movie,Steel Magnolias,Steel Magnolias,0,1989,\N,117,Comedy;Drama;Romance,7.2,40411
tt0092610,movie,Bad Taste,Bad Taste,0,1987,\N,91,Comedy;Horror;Sci-Fi,6.7,40400
tt0156887,movie,Perfect Blue,Pâfekuto burû,0,1997,\N,81,Animation;Horror;Mystery,7.9,40392
tt2375559,movie,1 - Nenokkadine,1 - Nenokkadine,0,2014,\N,170,Action;Mystery;Thriller,8.3,40385
tt0322589,movie,Honey,Honey,0,2003,\N,94,Drama;Music;Romance,5.3,40382
tt1598754,tvMiniSeries,24: Live Another Day,24: Live Another Day,0,2014,2014,46,Action;Crime;Drama,8.4,40376
tt0813547,movie,The Counterfeiters,Die Fälscher,0,2007,\N,99,Crime;Drama;War,7.6,40367
tt0090142,movie,Teen Wolf,Teen Wolf,0,1985,\N,91,Comedy;Fantasy,6.0,40350
tt0395843,tvSeries,CSI: NY,CSI: NY,0,2004,2013,43,Action;Crime;Drama,7.0,40340
tt1821681,tvSeries,Touch,Touch,0,2012,2013,43,Drama;Mystery;Sci-Fi,7.4,40336
tt0102034,movie,Highlander II: The Quickening,Highlander II: The Quickening,0,1991,\N,91,Action;Adventure;Fantasy,4.1,40316
tt0104940,movie,The Muppet Christmas Carol,The Muppet Christmas Carol,0,1992,\N,85,Comedy;Drama;Family,7.7,40315
tt0875034,movie,Nine,Nine,0,2009,\N,118,Drama;Musical;Romance,5.8,40294
tt1172991,movie,The Company Men,The Company Men,0,2010,\N,104,Drama,6.8,40272
tt2592910,movie,CM101MMXI Fundamentals,CM101MMXI Fundamentals,0,2013,\N,139,Comedy;Documentary,9.2,40258
tt0377107,movie,Proof,Proof,0,2005,\N,100,Drama;Mystery,6.8,40256
tt0417217,movie,Two for the Money,Two for the Money,0,2005,\N,122,Drama;Sport;Thriller,6.2,40253
tt1647668,movie,Million Dollar Arm,Million Dollar Arm,0,2014,\N,124,Biography;Drama;Sport,7.0,40228
tt1181791,movie,Black Death,Black Death,0,2010,\N,102,Action;Adventure;Drama,6.4,40208
tt2737050,movie,"Two Days, One Night","Deux jours, une nuit",0,2014,\N,95,Drama,7.4,40204
tt0114781,movie,Under Siege 2: Dark Territory,Under Siege 2: Dark Territory,0,1995,\N,100,Action;Thriller,5.4,40201
tt1480684,tvSeries,The League,The League,0,2009,2015,22,Comedy;Sport,8.3,40191
tt1663676,tvSeries,Awkward.,Awkward.,0,2011,2016,22,Comedy;Drama;Romance,7.6,40177
tt0065938,movie,Kelly's Heroes,Kelly's Heroes,0,1970,\N,144,Adventure;Comedy;War,7.7,40161
tt0444682,movie,The Reaping,The Reaping,0,2007,\N,99,Horror;Thriller,5.7,40158
tt1046163,movie,My Best Friend's Girl,My Best Friend's Girl,0,2008,\N,101,Comedy;Romance,5.9,40148
tt0446013,movie,Pathfinder,Pathfinder,0,2007,\N,99,Action;Adventure;Drama,5.4,40134
tt0124718,movie,He Got Game,He Got Game,0,1998,\N,136,Drama;Sport,6.9,40126
tt1083456,movie,Fired Up!,Fired Up!,0,2009,\N,90,Comedy,6.2,40100
tt1621045,movie,Think Like a Man,Think Like a Man,0,2012,\N,122,Comedy;Romance,6.6,40076
tt1442464,tvSeries,The Middle,The Middle,0,2009,2018,22,Comedy,7.5,40017
tt0123964,movie,Life,Life,0,1999,\N,108,Comedy;Crime;Drama,6.7,39988
tt0049223,movie,Forbidden Planet,Forbidden Planet,0,1956,\N,98,Action;Adventure;Sci-Fi,7.6,39975
tt0424880,movie,Candy,Candy,0,2006,\N,116,Drama;Romance,7.3,39964
tt0460644,tvSeries,Ghost Whisperer,Ghost Whisperer,0,2005,2010,60,Drama;Fantasy,6.4,39956
tt1276419,movie,A Royal Affair,En kongelig affære,0,2012,\N,137,Biography;Drama;History,7.6,39926
tt0369226,movie,Alone in the Dark,Alone in the Dark,0,2005,\N,96,Action;Horror;Sci-Fi,2.3,39920
tt2121382,movie,Force Majeure,Turist,0,2014,\N,120,Comedy;Drama,7.3,39893
tt1832979,tvSeries,Hart of Dixie,Hart of Dixie,0,2011,2015,60,Comedy;Drama;Romance,7.8,39893
tt0269347,movie,The Hunted,The Hunted,0,2003,\N,94,Action;Crime;Drama,6.0,39879
